Thu Dec  9 10:56:27 2021    cProfile_output

         16113513 function calls (15818872 primitive calls) in 21.766 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       10    0.000    0.000    0.003    0.000 _subplots.py:122(update_params)
       10    0.000    0.000    0.190    0.019 _subplots.py:18(__init__)
        3    0.000    0.000    0.000    0.000 _subplots.py:202(subplot_class_factory)
        4    0.000    0.000    0.000    0.000 _subplots.py:217(<genexpr>)
        1    0.000    0.000    0.001    0.001 _supervised.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _sysinfo.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _table_schema.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _tester.py:3(<module>)
        1    0.000    0.000    0.002    0.002 _testing.py:1(<module>)
        1    0.000    0.000    0.015    0.015 _testing.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _testing.py:2131(optional_args)
        1    0.000    0.000    0.000    0.000 _testing.py:22(PytestTester)
        4    0.000    0.000    0.000    0.000 _testing.py:23(__init__)
        1    0.000    0.000    0.000    0.000 _testing.py:2494(RNGContext)
        1    0.000    0.000    0.000    0.000 _testing.py:2620(SubclassedSeries)
        1    0.000    0.000    0.000    0.000 _testing.py:2632(SubclassedDataFrame)
        1    0.000    0.000    0.000    0.000 _testing.py:2644(SubclassedCategorical)
        1    0.000    0.000    0.000    0.000 _testing.py:80(set_testing_mode)
        1    0.000    0.000    0.000    0.000 _testutils.py:16(FPUModeChangeWarning)
        1    0.000    0.000    0.000    0.000 _testutils.py:21(PytestTester)
       24    0.000    0.000    0.000    0.000 _testutils.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _testutils.py:4(<module>)
        1    0.000    0.000    0.003    0.003 _threadsafety.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:11(ReentrancyError)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:15(ReentrancyLock)
        7    0.000    0.000    0.000    0.000 _threadsafety.py:27(__init__)
        6    0.000    0.000    0.002    0.000 _threadsafety.py:43(decorate)
        6    0.000    0.000    0.000    0.000 _threadsafety.py:50(non_reentrant)
        6    0.000    0.000    0.002    0.000 _threadsafety.py:54(decorator)
        1    0.000    0.000    0.000    0.000 _trustregion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion.py:14(BaseQuadraticSubproblem)
        1    0.000    0.000    0.079    0.079 _trustregion_dogleg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:40(DoglegSubproblem)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_exact.py:188(IterativeSubproblem)
        1    0.000    0.000    0.004    0.004 _trustregion_krylov.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:44(CGSteihaugSubproblem)
        1    0.000    0.000    0.000    0.000 _tukeylambda_stats.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _type_aliases.py:113(<genexpr>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:115(_add_aliases)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:154(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:187(_set_up_aliases)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:238(_add_array_type)
        1    0.000    0.000    0.001    0.001 _type_aliases.py:24(<module>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:246(_set_array_types)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:36(TypeNADict)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:63(<setcomp>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:66(_bits_of)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:68(<genexpr>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:79(bitname)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:95(_add_types)
        1    0.000    0.000    0.001    0.001 _typing.py:1(<module>)
     5508    0.010    0.000    0.010    0.000 _ufunc_config.py:139(geterr)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:36(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:368(_unspecified)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:375(errstate)
     5508    0.012    0.000    0.029    0.000 _ufunc_config.py:39(seterr)
     2753    0.003    0.000    0.003    0.000 _ufunc_config.py:437(__init__)
     2754    0.003    0.000    0.019    0.000 _ufunc_config.py:441(__enter__)
     2754    0.003    0.000    0.016    0.000 _ufunc_config.py:446(__exit__)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:452(_setdef)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _unicodefun.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _unsupervised.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _util.py:139(DeprecatedImport)
        2    0.000    0.000    0.000    0.000 _util.py:157(__init__)
      126    0.000    0.000    0.000    0.000 _util.py:174(check_random_state)
      355    0.002    0.000    0.021    0.000 _util.py:277(getargspec_no_self)
      355    0.001    0.000    0.001    0.000 _util.py:300(<listcomp>)
      355    0.000    0.000    0.000    0.000 _util.py:304(<listcomp>)
      355    0.000    0.000    0.000    0.000 _util.py:309(<listcomp>)
      355    0.000    0.000    0.001    0.000 _util.py:314(<listcomp>)
        1    0.000    0.000    0.000    0.000 _util.py:350(MapWrapper)
        3    0.000    0.000    0.000    0.000 _util.py:8(register_writer)
        1    0.000    0.000    0.001    0.001 _validation.py:1(<module>)
     2540    0.001    0.000    0.002    0.000 _validators.py:207(validate_bool_kwarg)
        1    0.000    0.000    0.000    0.000 _validators.py:4(<module>)
        6    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        8    0.000    0.000    0.001    0.000 _version.py:114(_compare)
        1    0.000    0.000    0.000    0.000 _version.py:136(__lt__)
        2    0.000    0.000    0.000    0.000 _version.py:148(__gt__)
        5    0.000    0.000    0.000    0.000 _version.py:151(__ge__)
        1    0.000    0.000    0.000    0.000 _version.py:17(NumpyVersion)
        1    0.000    0.000    0.000    0.000 _version.py:18(NumpyVersion)
        1    0.000    0.000    0.000    0.000 _version.py:2(<module>)
        4    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
        1    0.000    0.000    0.000    0.000 _version.py:22(get_versions)
        2    0.000    0.000    0.000    0.000 _version.py:4(<module>)
       16    0.000    0.000    0.001    0.000 _version.py:55(__init__)
       16    0.000    0.000    0.000    0.000 _version.py:62(<listcomp>)
        7    0.000    0.000    0.001    0.000 _version.py:7(<module>)
        2    0.000    0.000    0.000    0.000 _version.py:70(<listcomp>)
        8    0.000    0.000    0.000    0.000 _version.py:78(_compare_version)
       17    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
       46    0.000    0.000    0.000    0.000 _weakrefset.py:81(add)
        1    0.000    0.000    0.000    0.000 _xlrd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlrd.py:10(_XlrdReader)
        1    0.000    0.000    0.001    0.001 _xlsxwriter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:160(_XlsxWriter)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:7(_XlsxStyler)
        1    0.000    0.000    0.000    0.000 _xlwt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _xlwt.py:7(_XlwtWriter)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
      287    0.000    0.000    0.009    0.000 abc.py:125(__new__)
       41    0.000    0.000    0.000    0.000 abc.py:130(register)
   176179    0.046    0.000    0.143    0.000 abc.py:137(__instancecheck__)
27166/25773    0.007    0.000    0.026    0.000 abc.py:141(__subclasscheck__)
      225    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
        1    0.000    0.000    0.001    0.001 access.py:1(<module>)
        1    0.000    0.000    0.000    0.000 access.py:100(compiled_objects_cache)
        1    0.000    0.000    0.000    0.000 access.py:101(decorator)
        1    0.000    0.000    0.000    0.000 access.py:155(AccessPath)
        1    0.000    0.000    0.000    0.000 access.py:174(_force_unicode_decorator)
        1    0.000    0.000    0.000    0.000 access.py:178(DirectObjectAccess)
        1    0.000    0.000    0.003    0.003 accessor.py:1(<module>)
       16    0.000    0.000    0.000    0.000 accessor.py:118(delegate_names)
        1    0.000    0.000    0.000    0.000 accessor.py:13(DirNamesMixin)
        1    0.000    0.000    0.000    0.000 accessor.py:14(BaseAccessor)
       16    0.000    0.000    0.001    0.000 accessor.py:146(add_delegate_accessors)
        1    0.000    0.000    0.000    0.000 accessor.py:159(CachedAccessor)
        8    0.000    0.000    0.000    0.000 accessor.py:179(__init__)
        1    0.000    0.000    0.000    0.000 accessor.py:187(SparseFrameAccessor)
        1    0.000    0.000    0.000    0.000 accessor.py:25(SparseAccessor)
        1    0.000    0.000    0.000    0.000 accessor.py:49(PandasDelegate)
        1    0.000    0.000    0.000    0.000 accessor.py:6(<module>)
       16    0.000    0.000    0.001    0.000 accessor.py:63(_add_delegate_accessors)
      118    0.000    0.000    0.000    0.000 accessor.py:83(_create_delegator_property)
      466    0.001    0.000    0.006    0.000 accessor.py:84(_getter)
       67    0.000    0.000    0.000    0.000 accessor.py:97(_create_delegator_method)
       40    0.000    0.000    0.006    0.000 accessor.py:98(f)
        1    0.000    0.000    0.000    0.000 accessor_dt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 accessor_dt.py:152(Properties)
       27    0.000    0.000    0.000    0.000 accessor_dt.py:156(_tslib_field_accessor)
        1    0.000    0.000    0.000    0.000 accessor_dt.py:227(DatetimeAccessor)
        1    0.000    0.000    0.000    0.000 accessor_dt.py:383(TimedeltaAccessor)
        1    0.000    0.000    0.000    0.000 accessor_dt.py:445(CombinedDatetimelikeAccessor)
        1    0.000    0.000    0.000    0.000 accessor_str.py:40(<module>)
        1    0.000    0.000    0.000    0.000 accessor_str.py:64(StringAccessor)
        1    0.000    0.000    0.000    0.000 accessors.py:120(DatetimeProperties)
        1    0.000    0.000    0.000    0.000 accessors.py:191(TimedeltaProperties)
        1    0.000    0.000    0.000    0.000 accessors.py:25(Properties)
        1    0.000    0.000    0.000    0.000 accessors.py:282(PeriodProperties)
        1    0.000    0.000    0.000    0.000 accessors.py:3(<module>)
        1    0.000    0.000    0.000    0.000 accessors.py:303(CombinedDatetimelikeProperties)
        1    0.000    0.000    0.184    0.184 actor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 actor.py:14(Actor)
        1    0.000    0.000    0.000    0.000 actor.py:181(ProxyRPC)
        1    0.000    0.000    0.000    0.000 actor.py:199(ActorFuture)
        1    0.000    0.000    0.001    0.001 adapter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 adapter.py:111(V5toV4)
        1    0.000    0.000    0.000    0.000 adapter.py:223(V4toV5)
        1    0.000    0.000    0.000    0.000 adapter.py:228(<dictcomp>)
        1    0.000    0.000    0.000    0.000 adapter.py:55(Adapter)
        1    0.000    0.000    0.001    0.001 adaptive.py:1(<module>)
        1    0.000    0.000    0.000    0.000 adaptive.py:12(Adaptive)
        1    0.000    0.000    0.000    0.000 adaptive_core.py:1(<module>)
        1    0.000    0.000    0.000    0.000 adaptive_core.py:11(AdaptiveCore)
        1    0.000    0.000    0.016    0.016 addressing.py:1(<module>)
        1    0.000    0.000    0.003    0.003 afm.py:38(<module>)
        1    0.000    0.000    0.000    0.000 afm.py:401(AFM)
        1    0.000    0.000    0.000    0.000 algorithms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 algorithms.py:1073(SelectN)
        1    0.000    0.000    0.000    0.000 algorithms.py:1099(SelectNSeries)
        1    0.000    0.000    0.000    0.000 algorithms.py:1165(SelectNFrame)
       12    0.000    0.000    0.000    0.000 algorithms.py:1275(_view_wrapper)
       50    0.000    0.000    0.001    0.000 algorithms.py:1436(_get_take_nd_function)
       50    0.001    0.000    0.003    0.000 algorithms.py:1565(take_nd)
       14    0.000    0.000    0.000    0.000 algorithms.py:171(_reconstruct_data)
       14    0.000    0.000    0.001    0.000 algorithms.py:205(_ensure_arraylike)
       14    0.000    0.000    0.001    0.000 algorithms.py:229(_get_hashtable_algo)
        1    0.000    0.000    0.000    0.000 algorithms.py:247(_get_values_for_rank)
       14    0.000    0.000    0.000    0.000 algorithms.py:264(_check_object_for_strings)
       14    0.000    0.000    0.003    0.000 algorithms.py:293(unique)
        1    0.000    0.000    0.014    0.014 algorithms.py:4(<module>)
       15    0.000    0.000    0.000    0.000 algorithms.py:64(_ensure_data)
        1    0.000    0.000    0.000    0.000 algorithms.py:852(rank)
      260    0.006    0.000    0.017    0.000 algorithms.py:908(checked_add_with_arr)
        1    0.000    0.000    0.000    0.000 alias.py:113(AliasError)
        1    0.000    0.000    0.000    0.000 alias.py:117(InvalidAliasError)
        1    0.000    0.000    0.000    0.000 alias.py:120(Alias)
        1    0.000    0.000    0.000    0.000 alias.py:192(AliasManager)
        1    0.000    0.000    0.000    0.000 alias.py:40(default_aliases)
        1    0.000    0.000    0.001    0.001 alias.py:9(<module>)
        1    0.000    0.000    0.001    0.001 align.py:2(<module>)
        1    0.000    0.000    0.000    0.000 align.py:51(_filter_special_cases)
        1    0.000    0.000    0.803    0.803 alignment.py:1(<module>)
      122    0.000    0.000    0.000    0.000 alignment.py:20(_get_joiner)
      360    0.000    0.000    0.006    0.000 alignment.py:291(<genexpr>)
      120    0.000    0.000    0.000    0.000 alignment.py:326(<dictcomp>)
      122    0.003    0.000    0.009    0.000 alignment.py:338(deep_align)
     2300    0.001    0.000    0.003    0.000 alignment.py:357(is_alignable)
     2313    0.000    0.000    0.001    0.000 alignment.py:416(<genexpr>)
       10    0.001    0.000    0.007    0.001 alignment.py:460(reindex_variables)
       30    0.000    0.000    0.000    0.000 alignment.py:580(<genexpr>)
       30    0.000    0.000    0.000    0.000 alignment.py:583(<genexpr>)
       30    0.000    0.000    0.000    0.000 alignment.py:587(<genexpr>)
      123    0.002    0.000    0.047    0.000 alignment.py:61(align)
        1    0.000    0.000    0.000    0.000 analysis.py:3(<module>)
        1    0.000    0.000    0.000    0.000 analysis.py:30(Error)
        1    0.000    0.000    0.000    0.000 analysis.py:76(Warning)
        1    0.000    0.000    0.000    0.000 annotation.py:6(<module>)
        1    0.000    0.000    0.016    0.016 ansi.py:1(<module>)
